step,epair,temperature,pressure,density,volume
27700,-20457.138750401649304,427.72739175464312211,116.12117992758221874,0.95989139416128899107,66816.851742081416887
27800,-20410.445480094294908,422.84494525775835427,-407.13748199530550664,0.95989139416128899107,66816.851742081416887
27900,-20444.875824956663564,433.40786346929110096,-30.27188317350499247,0.95989139416128899107,66816.851742081416887
28000,-20394.322843315901991,425.07525843947502153,642.05401542123411218,0.95989139416128899107,66816.851742081416887
28100,-20465.332573497558769,425.32257970898149324,-468.01157642105448531,0.95989139416128876903,66816.851742081416887
28200,-20457.242597363365348,414.12924655815595543,-33.344620105742734495,0.95989139416128899107,66816.851742081416887
28300,-20417.793890771728911,418.28414426484891919,-465.22017504796735921,0.95989139416128899107,66816.851742081416887
28400,-20390.819135431975155,429.67424337145166646,-292.82247685650628455,0.95989139416128899107,66816.851742081416887
28500,-20375.748800472290895,429.69136491879669393,102.45431788275847396,0.95989139416128899107,66816.851742081416887
28600,-20352.051892550909542,417.35004054963565068,216.67252514743458391,0.95989139416128899107,66816.851742081416887
28700,-20433.356906465516658,425.9408927684934838,203.30855506973594515,0.95989139416128899107,66816.851742081416887
28800,-20435.247858125665516,424.2038173409118258,30.941806062734432459,0.95989139416128899107,66816.851742081416887
28900,-20410.11683804725908,417.82362055628072994,-124.54355109999795559,0.95989139416128910209,66816.851742081416887
29000,-20378.304060342816229,419.23454570764164373,-45.402325851701554882,0.95989139416128899107,66816.851742081416887
29100,-20352.72480843932135,429.31219961686048237,126.06006099352839556,0.95989139416128899107,66816.851742081416887
29200,-20429.068478239536489,439.80396626046376696,204.23465231778484963,0.95989139416128899107,66816.851742081416887
29300,-20400.044597195756069,421.66460378853827251,-482.54344522673079609,0.95989139416128899107,66816.851742081416887
29400,-20441.205404984015331,421.03811128663329555,-159.51491447384066191,0.95989139416128910209,66816.851742081416887
29500,-20400.763159547044779,419.80926834249140711,-102.26735897234992478,0.95989139416128899107,66816.851742081416887
29600,-20415.664683559065452,427.86264665274353547,-668.72479591367721241,0.95989139416128899107,66816.851742081416887
29700,-20420.806770522445731,429.89589812673506231,-127.05207104605878499,0.95989139416128899107,66816.851742081416887
29800,-20356.301416317710391,420.17214956563987016,266.65823491261801337,0.95989139416128899107,66816.851742081416887
29900,-20486.133864000257745,428.38989914632725231,-73.336768305703017745,0.95989139416128899107,66816.851742081416887
30000,-20480.073945409330918,415.34250131922749461,-734.27075238858321882,0.95989139416128899107,66816.851742081416887
30100,-20513.781013775649626,431.10799300514872812,41.438293742324795232,0.95989139416128910209,66816.851742081416887
30200,-20434.919478675401479,431.11214765807085314,-97.576345296672556628,0.95989139416128899107,66816.851742081416887
30300,-20372.833339702803642,427.63527844141157175,211.85371515521529773,0.95989139416128899107,66816.851742081416887
30400,-20366.586323934123357,428.3908288503656081,-5.3492611935434828396,0.95989139416128899107,66816.851742081416887
30500,-20381.665887388655392,420.40753083635433995,-276.52042117757167716,0.95989139416128899107,66816.851742081416887
30600,-20490.876002378216072,419.49308190633979621,-213.7997182409118011,0.95989139416128899107,66816.851742081416887
30700,-20433.684953080755804,412.37167727772765602,-528.70197843027119688,0.95989139416128876903,66816.851742081416887
