step,epair,temperature,pressure,density,num,volume
63100,-19776.940194516100746,419.61932280058579181,221.34734443146601279,0.96521354512258472624,2065,64000
63200,-19810.535308728995005,437.20251240243237589,549.14998934577056389,0.96848545544503428228,2072,64000
63300,-19751.224173379683634,433.41776127622222248,397.10072552645124233,0.96755062392433444085,2070,64000
63400,-19601.08200798893813,421.60077958560793832,167.17570694027486411,0.96287646632083523368,2060,64000
63500,-19628.497567783870181,421.62226633460795711,46.922704313033541723,0.96474612936223480553,2064,64000
63600,-19661.743351410070318,431.09012612984014368,-8.8901959763921478697,0.96568096088293498003,2066,64000
63700,-19553.833518509283749,440.17843717918043467,-304.4324025583532034,0.95960455599838623275,2053,64000
63800,-19633.245375197235262,418.57100050111966993,-139.64357916183061548,0.96240905056048553501,2059,64000
63900,-19592.364627903349174,418.3856300096269365,-357.59052153431048282,0.96053938751908551907,2055,64000
64000,-19652.244065128652437,434.40937952586119764,-259.99250469047228762,0.96240905056048531296,2059,64000
64100,-19734.396562626996456,430.50517040049288653,-32.979105305716998942,0.96521354512258472624,2065,64000
64200,-19663.690459868990729,416.28705372828056852,-278.91221815150953489,0.96240905056048553501,2059,64000
64300,-19671.927365741034009,415.01661406131501053,-183.8249740217138708,0.96240905056048586808,2059,64000
64400,-19668.013816040776874,421.83505476497651898,-62.467998614994826312,0.96287646632083578879,2060,64000
64500,-19717.33823650249542,430.1245355395609522,-107.98463697453512111,0.96474612936223480553,2064,64000
64600,-19702.500299769977573,429.56041982869095364,-245.99241732814815009,0.96427871360188510685,2063,64000
64700,-19625.222636887854605,418.99844572339810611,-512.43917897028484276,0.96194163480013561429,2058,64000
64800,-19676.690569265851082,414.14706967442799623,-654.12003427376896525,0.96287646632083545573,2060,64000
64900,-19543.673345802781114,429.79117402530391701,-803.02182783282103173,0.95773489295698632784,2049,64000
65000,-19578.107739202903758,423.34468890545423392,-373.60801833172308761,0.96240905056048553501,2059,64000
65100,-19521.065554275992326,426.06211817887424331,-82.042175839364801959,0.96053938751908596316,2055,64000
65200,-19695.320123425699421,440.80805496971976254,504.99978560421811835,0.96568096088293498003,2066,64000
65300,-19696.672982729352952,416.15526728702792525,452.08920290515135321,0.96568096088293498003,2066,64000
65400,-19649.741284113810252,413.86634458849187013,262.99467203438547358,0.96474612936223558268,2064,64000
65500,-19723.57130787855931,431.7305833446951624,-116.35528778690726881,0.96614837664328490074,2067,64000
65600,-19782.755540529356949,434.79864041547324405,112.18341980464332153,0.9680180396846840285,2071,64000
65700,-19824.132277291399078,421.7931120287360045,153.00633049482618731,0.968952871205384203,2073,64000
65800,-19873.855074711391353,421.14291312784928323,451.54601866063546822,0.97128995000713369556,2078,64000
65900,-19771.488360896761151,426.31425818264801819,302.99160693043910442,0.96708320816398440911,2069,64000
66000,-19863.692224667764094,427.634636550752532,1087.9954112904647445,0.97269219728818356874,2081,64000
66100,-19833.164158085768577,426.77502047166234433,1147.4205992683612294,0.97175736576748417139,2079,64000
66200,-19852.244630316974508,421.8295297140450657,976.86254344970029706,0.97269219728818401283,2081,64000
66300,-19707.396570847929979,430.82626867636770385,267.92350922375982236,0.96521354512258517033,2065,64000
66400,-19764.784096882864105,430.95052482679267314,409.88163510102691589,0.96614837664328490074,2067,64000
66500,-19647.180253664315387,418.90923964879914365,-251.80213399501064941,0.96100680327943577286,2056,64000
66600,-19754.589140791988029,421.19745431154757398,-200.39491511048069583,0.9642787136018853289,2063,64000
66700,-19793.790795897668431,435.30466260798880285,-480.74156030883222002,0.96474612936223502757,2064,64000
66800,-19758.060256103053689,433.21564829451216383,-210.22429289608524527,0.96521354512258472624,2065,64000
66900,-19662.7861634998917,407.46059137734778233,-553.91489636685412279,0.96194163480013505918,2058,64000
67000,-19632.069110010153963,417.7178275855099514,-429.6662294750702813,0.9610068032794359949,2056,64000
67100,-19665.397290782162599,432.15492267943915294,-315.26129958696645872,0.96194163480013583634,2058,64000
67200,-19680.633861740621796,427.50141948036264239,-65.423305597473984108,0.96381129784153507511,2062,64000
67300,-19701.756460295240686,417.30828755830128785,-2.5750656405122231973,0.96521354512258472624,2065,64000
67400,-19657.807364864409465,425.68540765653727931,89.360555474341950344,0.96427871360188510685,2063,64000
67500,-19662.166377079378435,435.71153855749150807,-34.100884620329566133,0.96568096088293464696,2066,64000
67600,-19645.929282851975586,419.76871538766135927,131.67857787266251535,0.96755062392433432983,2070,64000
67700,-19467.571119020747574,427.01272669813431548,-411.69700125750358666,0.95820230871733580447,2050,64000
67800,-19446.755652643692883,447.87192271856025627,-253.64440497367669991,0.9558652299155863119,2045,64000
67900,-19495.454006212410604,416.75220234448516976,-63.333891804014257332,0.95866972447768605825,2051,64000
68000,-19460.160404859070695,412.84604753325919546,-105.61068525727104372,0.95773489295698632784,2049,64000
68100,-19514.305338697384286,425.80559681659985927,258.12755812952559609,0.96194163480013561429,2058,64000
68200,-19524.160669198925461,434.76400743917838554,110.27776478596796039,0.96194163480013583634,2058,64000
68300,-19685.890916878684948,432.81270676967454847,312.24442239614540995,0.96568096088293520207,2066,64000
68400,-19583.395164385230601,424.11001743950663467,112.84153430063796009,0.96100680327943566184,2056,64000
68500,-19558.573646084820211,420.82617652031768785,27.54677578446246855,0.95960455599838612173,2053,64000
68600,-19539.637835282454034,425.90297137994843979,392.71659219946894837,0.96053938751908596316,2055,64000
68700,-19510.621698213271884,431.79697409769556771,367.20801278221779285,0.96053938751908596316,2055,64000
68800,-19475.717028373899666,432.78851021183743342,35.113861086287805335,0.96007197175873604245,2054,64000
68900,-19413.815742664784921,412.9955717674035327,-176.71384003829408016,0.95680006143628626436,2047,64000
69000,-19417.494451665588713,422.12148104740947474,-367.5519003573750183,0.95633264567593678773,2046,64000
69100,-19340.617109807921224,438.67432766867824512,-640.94820821546943534,0.95165848807243758056,2036,64000
69200,-19384.804674420072843,420.10193133863987214,-550.25553387565275898,0.95539781415523661323,2044,64000
69300,-19241.732510688958428,413.40340530296793986,-1097.0240261088686111,0.94885399351033783422,2030,64000
69400,-19394.295874163559347,432.46718251046968362,-653.73909802282810233,0.95306073535348723169,2039,64000
69500,-19454.761146994595038,428.11737945746131118,-275.9281852243832418,0.95633264567593656569,2046,64000
69600,-19298.556622736756253,422.644873960319444,-116.5282339573658561,0.95165848807243735852,2036,64000
69700,-19261.331952866385109,428.80414429374934571,202.31478169948951518,0.95072365655173751708,2034,64000
69800,-19359.580298241948185,443.50034987357224736,105.67683289662770107,0.95259331959313697791,2038,64000
69900,-19388.574677293829154,418.40400708994707202,28.190554659038973284,0.95493039839488669251,2043,64000
70000,-19299.396153559529921,419.3778670968894744,-472.08960705745300857,0.94978882503103745361,2032,64000
70100,-19445.338096121919079,433.37972588908212401,-16.808094961953187862,0.95493039839488669251,2043,64000
70200,-19479.517893421019835,427.54513434271018468,-275.86181680042710695,0.9568000614362864864,2047,64000
70300,-19375.749643828654371,411.95558043080950483,-457.94446292488032668,0.95352815111383693036,2040,64000
70400,-19477.496394833204249,419.57167061691092158,-505.72370383208186695,0.95633264567593656569,2046,64000
70500,-19475.123839881394815,436.46870678010981237,-568.56005959521485238,0.95586522991558708906,2045,64000
70600,-19524.254515736745816,424.24334953828235939,-86.738606552105380842,0.96007197175873604245,2054,64000
70700,-19512.125017055303033,419.68288110031454607,142.69886697084123739,0.95960455599838589968,2053,64000
70800,-19516.450047825590445,438.72953291307032941,-43.891620936379659668,0.95913714023803597897,2052,64000
70900,-19411.186914388388686,439.75908369293608757,-711.65649826105709508,0.95399556687418674006,2041,64000
71000,-19501.883898654570658,419.88674081674497529,-390.91102065966458667,0.9591371402380356459,2052,64000
71100,-19465.093810191909142,421.95977444685524915,-194.33512283457335457,0.95726747719663618508,2048,64000
71200,-19465.910118657608109,427.4242965794861675,-369.88448143717442917,0.95680006143628593129,2047,64000
71300,-19507.680190637289343,434.85426799707670398,-318.31003754127931415,0.95820230871733602651,2050,64000
71400,-19570.425442218638636,426.55632014425219722,-480.4248324663016092,0.95913714023803620101,2052,64000
71500,-19659.471614202291676,413.07904115844496573,-308.30664660514463549,0.96287646632083556675,2060,64000
71600,-19622.842696304094716,419.20102317007592774,143.10461990749638517,0.96381129784153540818,2062,64000
71700,-19578.317941353579954,428.32458417188178146,269.69977703142694736,0.96287646632083556675,2060,64000
71800,-19626.275577923959645,430.39573345874151755,336.62486282327495246,0.96427871360188510685,2063,64000
71900,-19528.068356196283275,424.69751164430425661,276.65361186810162053,0.96007197175873604245,2054,64000
72000,-19587.104636399930314,409.7302653651489095,499.46872943056820304,0.96287646632083545573,2060,64000
72100,-19644.945427726444905,421.72640003597439318,530.95776267058954545,0.96474612936223480553,2064,64000
72200,-19437.09784892071184,436.01079809810880761,285.68798631015880574,0.95633264567593645467,2046,64000
72300,-19377.644214785919758,425.35818049881527259,351.43578760257241811,0.9544629826345367718,2042,64000
72400,-19430.432115121358947,420.17335121404590836,285.97805875341896353,0.95633264567593656569,2046,64000
72500,-19463.65430860115157,427.29414344073569509,303.8717839596192789,0.95726747719663662917,2048,64000
72600,-19386.512083574340068,443.50645473447519862,59.793965833339754568,0.95352815111383681934,2040,64000
72700,-19440.740959029692021,424.0237437181743303,1.837109954481253471,0.95726747719663640712,2048,64000
72800,-19453.597303488269972,411.40258051395522898,-327.55748730070996544,0.95960455599838589968,2053,64000
72900,-19542.977825763391593,424.70641161425788823,-163.80797712146633671,0.96240905056048575705,2059,64000
73000,-19616.946343664421875,433.20931420404633627,78.723469869862114479,0.96474612936223502757,2064,64000
73100,-19590.883559336838516,424.85708457693453965,-185.22592972629587393,0.96240905056048531296,2059,64000
73200,-19476.74632789412135,414.78613961202427163,-154.83302219466284555,0.9586697244776862803,2051,64000
73300,-19398.988214908385999,427.66030344051540624,-319.17179522568210359,0.95446298263453710486,2042,64000
73400,-19404.549565974095458,432.0728373729207874,-120.00788214511540275,0.9544629826345367718,2042,64000
73500,-19605.369375253772887,428.88938524189740065,447.91054092995983638,0.96287646632083523368,2060,64000
73600,-19631.802606212335377,420.94876137271978678,613.85035909579494273,0.96334388208118537644,2061,64000
73700,-19682.372953464542661,418.41627219169441787,636.20631030005745288,0.96568096088293498003,2066,64000
73800,-19398.493743489649205,433.76680912680001256,260.01977571045767945,0.95399556687418685108,2041,64000
73900,-19347.786788688827073,429.29044399860578096,67.17115519840830018,0.95352815111383693036,2040,64000
74000,-19443.317916283507657,425.66885026633667621,588.25420503196960453,0.95726747719663674019,2048,64000
74100,-19590.150932378299331,423.37774072916221257,604.89601251808210236,0.96240905056048520194,2059,64000
74200,-19735.20318483930896,416.34817520626268106,694.87937375742649238,0.96801803968468469463,2071,64000
74300,-19725.331057956900622,413.8839634350323422,370.18078851279364017,0.96474612936223502757,2064,64000
74400,-19703.945750019742263,430.30003736271271464,419.05140173827152239,0.96381129784153540818,2062,64000
74500,-19683.796642901634186,426.6139167476587204,1036.8405218955024338,0.96568096088293486901,2066,64000
74600,-19631.291260487487307,425.26559776723718187,824.37034529835057128,0.96381129784153507511,2062,64000
74700,-19644.534487057168008,437.70441823184495433,585.97081623905364722,0.96240905056048575705,2059,64000
74800,-19788.639764952429687,424.39307092917636055,460.88793094479257206,0.96708320816398474218,2069,64000
74900,-19807.979747778594174,418.46726450297467181,171.76905952847752701,0.96708320816398496422,2069,64000
75000,-19843.361247588596598,425.16876038991500764,137.1247797422746828,0.96895287120538453607,2073,64000
75100,-19789.487953291096346,433.39721077645089053,53.539150391805286233,0.96708320816398474218,2069,64000
75200,-19645.8325109005782,424.39140680222982382,-104.14225354500840126,0.96194163480013561429,2058,64000
75300,-19613.254061902374815,412.94947326461698367,-190.0974121730674824,0.96147421903978569357,2057,64000
75400,-19674.341853022604482,433.72344142199432326,-89.900995411692619541,0.96334388208118570951,2061,64000
75500,-19638.131137930999103,434.55652286088144365,304.68606756292348337,0.96287646632083523368,2060,64000
75600,-19457.229438566770114,409.16649700785603727,69.907305705706818344,0.95773489295698588375,2049,64000
75700,-19333.534190362806839,424.06957072439649892,-446.0444713831716399,0.95259331959313719995,2038,64000
75800,-19439.013778881286271,430.69787096213480027,-63.699378713081479475,0.95726747719663662917,2048,64000
75900,-19434.166376209654118,426.50192612918215218,-392.4851530098854937,0.95633264567593700978,2046,64000
76000,-19456.319101079272514,421.23039174132793505,1.6402111581522451633,0.95726747719663640712,2048,64000
76100,-19402.994087400209537,420.89845923615519041,-106.44937187450869942,0.95493039839488669251,2043,64000
76200,-19438.111520239846868,437.646773375310147,166.96057708225794158,0.95680006143628670845,2047,64000
76300,-19405.691272407118959,434.71191020834646679,64.012551902362758938,0.95493039839488691456,2043,64000
76400,-19524.077424422710465,424.63558640257048182,40.53857886551516998,0.9586697244776862803,2051,64000
76500,-19515.757643850844033,424.36326278228995079,59.778825131737313825,0.95866972447768594723,2051,64000
76600,-19410.085099680552958,424.59936276527486143,-178.12350787713370437,0.95586522991558686702,2045,64000
76700,-19315.203974911593832,428.29556500000848018,-330.69312245833395991,0.9511910723120874378,2035,64000
76800,-19394.212924810894037,438.93488393775766099,-154.71249848471163091,0.95399556687418685108,2041,64000
76900,-19402.614380415529013,428.52132617094099487,10.535767483025349378,0.95586522991558664497,2045,64000
77000,-19350.763834061519447,418.46176392523949517,-238.67598949761568861,0.95212590383278750128,2037,64000
77100,-19395.418757545405242,427.23326428876464433,-247.21309564000426917,0.95212590383278750128,2037,64000
77200,-19497.670537767637143,428.78126836284189949,2.7318014207404575089,0.95680006143628626436,2047,64000
77300,-19432.484285676757281,407.42029036855052482,-233.38647447857539419,0.95539781415523661323,2044,64000
77400,-19473.632537659956142,416.33154165036444283,-273.58380569149028361,0.95726747719663618508,2048,64000
77500,-19546.813508600796922,431.15206507070132602,-101.32064816268635354,0.96053938751908574112,2055,64000
77600,-19497.27810046313607,430.47551859104305549,-291.08479627204178541,0.95820230871733624856,2050,64000
77700,-19544.460442904590309,418.05619393853709198,238.85259052990551254,0.96240905056048553501,2059,64000
77800,-19520.015050234855153,420.77802527146508282,148.50527685669217703,0.96053938751908574112,2055,64000
77900,-19654.75097697586898,442.56610854371950836,387.10497612517656307,0.96568096088293486901,2066,64000
78000,-19483.347580713176285,430.31653086460102031,179.07111782543239542,0.95960455599838567764,2053,64000
78100,-19378.685143123497255,418.9247741772450695,-189.49698020971578671,0.95726747719663662917,2048,64000
78200,-19378.848999207453744,421.25172795293013905,-497.9320475785899589,0.95680006143628626436,2047,64000
78300,-19360.298049273831566,429.753973573256701,-716.49898509368313171,0.95446298263453699384,2042,64000
78400,-19404.024262638111395,425.51360441568203896,-517.13105497489652862,0.95773489295698632784,2049,64000
78500,-19238.89153432657622,419.61683592574382828,-1120.309535656095477,0.94978882503103811974,2032,64000
78600,-19338.281003151834739,439.54922755821991132,-954.56848556482157164,0.95306073535348723169,2039,64000
78700,-19278.821957489602937,429.49271017833069664,-515.11237869242290799,0.95212590383278750128,2037,64000
78800,-19145.655038515087654,417.67534075723324349,-434.40991427574624595,0.94651691470858834165,2025,64000
78900,-19267.007686603432376,426.90541149834342605,-377.43415050123013543,0.95025624079138770739,2033,64000
79000,-19285.944357473050331,439.62583103866893453,-201.9878133357325396,0.95212590383278727924,2037,64000
79100,-19244.337295463556075,430.43088825859194912,-22.959520123296631056,0.95212590383278705719,2037,64000
79200,-19330.416312320841826,416.60230041179602267,24.870125209355734341,0.95539781415523661323,2044,64000
79300,-19310.180771529965568,422.15573251991611414,-553.40958250357311954,0.95165848807243691443,2036,64000
79400,-19363.987327069160528,437.73362414598955183,-348.4882403350031268,0.95306073535348689862,2039,64000
79500,-19313.681071806629916,442.57813211958483635,-157.33613159566860418,0.95259331959313719995,2038,64000
79600,-19242.028371970922308,423.70562403992420286,-252.20361420472147529,0.95025624079138781841,2033,64000
79700,-19301.346603045873053,418.56942766222778118,-480.19338683600881268,0.95212590383278705719,2037,64000
79800,-19391.672493236026639,426.41148422181260003,-367.8200111530943559,0.95586522991558664497,2045,64000
79900,-19293.626298771912843,439.46465333740178494,-870.79641119027212426,0.94978882503103712054,2032,64000
80000,-19305.3990779518208,416.62817147226007819,-1061.3343674937314063,0.95072365655173773913,2034,64000
80100,-19353.25411467565209,416.65847947122375672,-971.18726266529108671,0.95259331959313731097,2038,64000
80200,-19426.985123933278373,433.01082826855491703,-737.5839888638447519,0.95493039839488724763,2043,64000
80300,-19466.71419966864778,432.39444828779062391,-631.66584119273591114,0.95633264567593678773,2046,64000
80400,-19330.578043036992312,413.68608136836763833,-631.12230610787889873,0.95165848807243702545,2036,64000
80500,-19423.319824456633796,419.50200581804483591,-87.055249020833286977,0.95586522991558664497,2045,64000
80600,-19589.295109994276572,432.32957100485100455,454.50821565936820434,0.96334388208118537644,2061,64000
80700,-19537.193455697291938,427.93740599350167031,-288.94974965158485247,0.95960455599838623275,2053,64000
80800,-19552.394227260501793,419.98543566616240241,-645.55802969096544075,0.96007197175873559836,2054,64000
80900,-19520.457608557517233,427.10147576492704502,-967.88618203258192807,0.95773489295698632784,2049,64000
81000,-19475.3951952223033,430.37307490276714361,-766.97315878917277132,0.95586522991558664497,2045,64000
81100,-19392.203230690647615,416.73932358568418977,-469.50120105383740565,0.95446298263453699384,2042,64000
81200,-19367.575364868691395,417.1685896911275222,-486.4746635644924595,0.95352815111383681934,2040,64000
81300,-19354.935028471074475,436.62778131683637639,-624.75498494286716777,0.95259331959313697791,2038,64000
81400,-19303.321998650637397,432.05595803784075315,-1156.2338826253730986,0.94932140927068753289,2031,64000
81500,-19266.690775247585407,416.76044239908628697,-1466.7599916079573177,0.94838657774998758043,2029,64000
81600,-19417.252796378415951,420.59851986032845161,-692.44420051062900257,0.95633264567593623262,2046,64000
81700,-19456.532081995810586,427.45641079478161828,-362.86201335770630294,0.95820230871733624856,2050,64000
81800,-19432.107478382153204,429.51527003175345953,-717.44127220159839453,0.95633264567593645467,2046,64000
81900,-19466.568617748842371,423.98546155973048144,-426.65144719345113344,0.9586697244776862803,2051,64000
82000,-19386.38192466939654,422.80592039129373916,-468.01313653351127186,0.95633264567593589955,2046,64000
82100,-19293.713740865980071,440.85812318725112391,-479.2681361549846315,0.95165848807243691443,2036,64000
82200,-19307.031324605202826,437.12834272625156018,-434.80640788209393577,0.95352815111383681934,2040,64000
82300,-19283.53973300479629,418.51782307151626128,-221.18759666364039163,0.95259331959313664484,2038,64000
82400,-19319.705244681073964,423.82714390890095046,-244.08903625740305188,0.95259331959313719995,2038,64000
82500,-19475.154361209286435,432.03410822345114184,-182.06074830135861475,0.95960455599838567764,2053,64000
82600,-19358.37868413815886,422.20381430266996858,-356.72201335920249221,0.95399556687418707313,2041,64000
82700,-19302.685873280694068,410.58609594020771283,-650.26638105197753248,0.95072365655173773913,2034,64000
82800,-19522.241966571717057,427.09468709443387979,-71.002484744192869925,0.9586697244776862803,2051,64000
82900,-19549.836822206136276,434.3732562144576832,-58.419286953292875353,0.95913714023803586795,2052,64000
83000,-19547.960227927498636,423.59691520909092333,41.329743207654395576,0.95913714023803653408,2052,64000
83100,-19486.035784889641945,420.12676108565909772,57.681156031877421242,0.95680006143628670845,2047,64000
83200,-19514.403648130512011,416.69406172493836493,399.57927551695274815,0.96007197175873559836,2054,64000
83300,-19342.585507630472421,422.26345274205812075,-155.17679110091273742,0.95352815111383681934,2040,64000
83400,-19308.730669446798856,431.9618314401222392,89.511640083065685758,0.95212590383278727924,2037,64000
83500,-19402.604078536995075,431.86004828171149938,333.10504815774470444,0.95633264567593656569,2046,64000
83600,-19494.772790458799136,415.91575605676797522,359.54695056623739902,0.95960455599838612173,2053,64000
83700,-19515.128684767678351,418.60027914210866129,282.91840246485492116,0.95960455599838589968,2053,64000
83800,-19469.285091100271529,428.33120327447835507,-240.17485627075271282,0.95633264567593645467,2046,64000
83900,-19489.296239138122473,425.80277495142860289,-230.55152382462446781,0.95726747719663662917,2048,64000
84000,-19549.014062738420762,426.48422411656292752,-228.42073042486632062,0.95960455599838589968,2053,64000
84100,-19523.660569225528889,422.41213523577607702,-323.80918832398845097,0.95913714023803620101,2052,64000
84200,-19530.365007413991407,426.98816289068429342,-511.56512236229161772,0.9568000614362864864,2047,64000
84300,-19617.541753206500289,436.03667621835580803,-53.065326325784113237,0.9600719717587358204,2054,64000
84400,-19583.58796502347468,420.84489395838181736,-217.08232396787010998,0.95866972447768605825,2051,64000
84500,-19586.415087969991873,413.73722229051031718,-247.23457922759104122,0.9600719717587358204,2054,64000
84600,-19532.422127858211752,426.759892134267659,-553.36745541722370945,0.95773489295698632784,2049,64000
84700,-19501.354953987953195,430.51863765002877926,-603.84469968598568812,0.95680006143628626436,2047,64000
84800,-19456.033192036971741,422.81601493427643845,-713.26884387895984219,0.95539781415523683528,2044,64000
84900,-19386.876824667237088,420.221216185141202,-398.09734139179897738,0.95352815111383681934,2040,64000
85000,-19295.059342513850424,439.76940258362435543,-302.48055479749478991,0.94978882503103778667,2032,64000
85100,-19279.835259641218727,439.03798808667420417,-384.25442799521539428,0.94838657774998769145,2029,64000
85200,-19235.320360286841606,421.52330314402934164,-637.66892870039885111,0.94698433046893781828,2026,64000
85300,-19261.790654757063749,418.72456136795318571,-600.08715099882329014,0.94932140927068753289,2031,64000
85400,-19214.601121751918981,432.43903117352311938,-638.08538170497126885,0.94698433046893826237,2026,64000
85500,-19231.539946188862814,432.72107743675309166,-773.06092936325535447,0.94838657774998758043,2029,64000
85600,-19347.707738634228008,421.39007138779214756,-532.18571097438359629,0.95446298263453710486,2042,64000
85700,-19468.421254233580839,425.61647340328477185,-411.59850015658861366,0.9586697244776862803,2051,64000
85800,-19572.947384442217299,429.6070321769009297,-252.21673405178506755,0.96147421903978569357,2057,64000
85900,-19684.945497809188964,423.15545968499407081,-188.20906928710834904,0.96474612936223536064,2064,64000
86000,-19662.391415198482719,412.84562520610217007,131.2626248729805809,0.96614837664328434563,2067,64000
86100,-19483.484813756425865,429.80840693205959724,-199.84264698121737069,0.95960455599838612173,2053,64000
86200,-19440.109881679287355,434.42825713075689009,-136.26553716310121445,0.95773489295698666091,2049,64000
86300,-19640.739633054738078,423.80884992733899708,242.98485806047909819,0.96568096088293498003,2066,64000
86400,-19606.584925765433582,419.6683058549634211,339.37765161170329975,0.96381129784153563023,2062,64000
86500,-19674.743251675561623,432.53711138305271788,808.86905755672864871,0.96568096088293486901,2066,64000
86600,-19470.42597752837537,444.82893225889318956,579.67122504117685367,0.9568000614362864864,2047,64000
86700,-19372.577486586866144,422.65487163571219753,308.53417431952385641,0.95446298263453666078,2042,64000
86800,-19379.832797715724155,421.42108715883313153,-298.91672004182572664,0.9535281511138365973,2040,64000
86900,-19359.433770663934411,430.78245886917653706,-550.62660693549162261,0.95072365655173773913,2034,64000
87000,-19351.390293448042939,425.71538163758742712,-407.94727124266944429,0.94932140927068742187,2031,64000
87100,-19371.976622756366851,415.73033863522329057,-490.65324518433607182,0.94885399351033750115,2030,64000
87200,-19343.504172296969045,419.6277398476826761,-276.13249961706810609,0.94791916198963788176,2028,64000
87300,-19440.802002834680025,437.67312203018678929,-243.37434887707274811,0.95212590383278683515,2037,64000
87400,-19403.348471548590169,420.38592472248291187,-0.13600881568695682988,0.95493039839488647047,2043,64000
87500,-19321.838417833492713,419.39429620957429279,144.72631365743308152,0.95352815111383693036,2040,64000
87600,-19522.852838772789255,439.33974189795918619,535.73369200142963109,0.96053938751908596316,2055,64000
87700,-19472.068586978792155,433.96649285148242825,624.75417965056340108,0.95680006143628626436,2047,64000
87800,-19514.586010420440289,421.94126067909883204,840.51207556575923263,0.95960455599838589968,2053,64000
87900,-19569.377626028894156,423.54597521309483454,881.25107886434068405,0.96100680327943566184,2056,64000
88000,-19455.053407204886753,435.65855249472264177,152.88393621242690301,0.95399556687418674006,2041,64000
88100,-19454.617807557326159,420.11604240037024738,0.17790737176148371801,0.95493039839488691456,2043,64000
88200,-19570.290479757404682,413.82058510085613534,229.37679225542680683,0.95913714023803597897,2052,64000
88300,-19617.21379074932338,431.69216176383162065,313.01579752275824831,0.9600719717587358204,2054,64000
88400,-19617.83823551614114,429.02442687990912873,357.36716523425326386,0.96100680327943543979,2056,64000
88500,-19520.885421713603137,417.73350261961928709,108.4689295921646135,0.95773489295698588375,2049,64000
88600,-19542.755715821294871,406.26056421212433634,231.20659152187775476,0.95773489295698588375,2049,64000
88700,-19588.706734133509599,419.93610728499811557,305.39244763764156687,0.9591371402380356459,2052,64000
88800,-19637.790384008541878,432.68181950602871666,33.403531958309663707,0.96053938751908596316,2055,64000
88900,-19650.670974977550941,427.60880819087606142,-16.528973845723655245,0.96147421903978558255,2057,64000
89000,-19687.684840805315616,416.79389894825533247,-18.361981819514134884,0.96381129784153518614,2062,64000
89100,-19600.816906378444401,434.07061058878878157,-276.31737518575818058,0.95960455599838612173,2053,64000
89200,-19551.439370796571893,439.23136778276540326,-444.44422516429597181,0.95773489295698632784,2049,64000
89300,-19506.78565511682973,424.83780973832335803,-641.6677430509222404,0.95633264567593623262,2046,64000
89400,-19442.860094804917026,423.25591836859393879,-796.95415339136013699,0.95352815111383693036,2040,64000
89500,-19498.532435944856843,423.66133985861119982,-316.38495861132571463,0.95680006143628626436,2047,64000
89600,-19527.879824461731914,427.6359287754501679,150.24235908273948326,0.95913714023803620101,2052,64000
89700,-19408.01139026302917,435.71165674406955759,-99.959856030455199516,0.95493039839488691456,2043,64000
89800,-19353.012064373811882,441.49072149038244106,-215.04373802959230488,0.95259331959313697791,2038,64000
89900,-19365.839588160168205,425.98724973631351531,-558.15353181079683509,0.95259331959313719995,2038,64000
90000,-19459.756364782257151,419.18317102805656305,-301.94141665449473066,0.95586522991558664497,2045,64000
90100,-19395.494634366470564,424.48208036503956464,-397.65928892716181053,0.95306073535348689862,2039,64000
90200,-19350.365920962216478,433.95142339173338542,-600.57068135240706397,0.95212590383278750128,2037,64000
90300,-19327.175420895095158,428.92662538027889241,-393.32651993501491461,0.95352815111383693036,2040,64000
90400,-19386.480451577815984,424.2910313301559313,-500.59858120900418044,0.95539781415523639119,2044,64000
90500,-19500.848439183821029,418.09688501798461857,-704.03771214903918008,0.95820230871733602651,2050,64000
90600,-19605.478980622290692,424.61348864397683656,-770.75385551770000347,0.96100680327943577286,2056,64000
90700,-19615.736643319149152,434.86975811694924232,-568.17077685963784006,0.96147421903978569357,2057,64000
90800,-19487.978313147206791,435.2001097034360555,-755.97923332325592582,0.95680006143628626436,2047,64000
90900,-19538.175027551602398,422.69003986580185028,-181.22942364530067039,0.95913714023803586795,2052,64000
91000,-19665.810440261106123,419.61455640124404454,27.177075713168321158,0.96287646632083545573,2060,64000
91100,-19535.736701036159502,424.25444238826145238,15.091665140511199894,0.95726747719663640712,2048,64000
91200,-19470.213713568868116,431.09472834369569227,38.212243044552906213,0.95680006143628626436,2047,64000
91300,-19393.896325615551177,438.69658497806170772,21.683199903678158194,0.95399556687418674006,2041,64000
91400,-19364.988686306849559,422.29873457619549981,-482.2848403636915009,0.95306073535348689862,2039,64000
91500,-19272.036538462554745,408.36651927558733632,-846.65842067795426829,0.94885399351033761217,2030,64000
91600,-19357.479808280502766,416.54970076557577841,-366.2373360177974746,0.95399556687418729517,2041,64000
91700,-19397.011461210582638,430.59282763716652198,-589.79323063543074568,0.9553978141552369463,2044,64000
91800,-19347.504526195218205,433.68489240065633794,-485.12944061572574128,0.95259331959313719995,2038,64000
91900,-19405.279195728060586,421.9558575464891419,-132.96334453442273116,0.95539781415523683528,2044,64000
92000,-19498.565977550715616,420.80638190165973356,42.389356030757305405,0.95773489295698643886,2049,64000
92100,-19457.973785974561906,429.52846753974904459,-73.502862538655520552,0.9558652299155863119,2045,64000
92200,-19547.757316368504689,446.46518137436947882,220.81310331923540957,0.96007197175873604245,2054,64000
92300,-19472.138517235602194,436.35467753585078299,-88.286884252192379563,0.95633264567593645467,2046,64000
